SettlementDate,SettlementPeriod,PGCErrorPrice(£/MWh)
23/11/2021,39,-426.9869556
23/11/2021,40,-2.922288889
23/11/2021,41,113.4804
23/11/2021,42,-202.6774
23/11/2021,43,27.02406667
23/11/2021,44,-70.3914
23/11/2021,45,13.85926667
23/11/2021,46,36.12473333
23/11/2021,47,36.025
23/11/2021,48,-0.4754
24/11/2021,1,-197.2531778
24/11/2021,2,-79.9394
24/11/2021,3,28.171
24/11/2021,4,42.22093333
24/11/2021,5,32.97066667
24/11/2021,6,45.5246
24/11/2021,7,29.13093333
24/11/2021,8,32.9956
24/11/2021,9,25.5156
24/11/2021,10,30.7516
24/11/2021,11,29.91633333
24/11/2021,12,13.44786667
24/11/2021,13,54.02686667
24/11/2021,14,-90.73651111
24/11/2021,15,85.1686
24/11/2021,16,42.99386667
24/11/2021,17,-198.6562889
24/11/2021,18,-44.84451111
24/11/2021,19,12.86193333
24/11/2021,20,13.52266667
24/11/2021,21,5.793333333
24/11/2021,22,7.102333333
24/11/2021,23,37.895
24/11/2021,24,27.236
24/11/2021,25,29.293
24/11/2021,26,26.31346667
24/11/2021,27,11.72746667
24/11/2021,28,-379.7431778
24/11/2021,29,-304.0265111
24/11/2021,30,3498.978267
24/11/2021,31,-435.2002889
24/11/2021,32,2959.77
24/11/2021,33,-488.9805111
24/11/2021,34,-591.2022889
24/11/2021,35,-761.2011778
24/11/2021,36,-645.1878444
24/11/2021,37,-681.6516222
24/11/2021,38,-549.3142889
24/11/2021,39,-270.3005111
24/11/2021,40,-189.0227333
24/11/2021,41,-328.9745111
24/11/2021,42,-242.9056222
24/11/2021,43,13.83433333
24/11/2021,44,31.33753333
24/11/2021,45,-221.7220667
24/11/2021,46,-215.5107333
24/11/2021,47,10.38106667
24/11/2021,48,86.35293333
25/11/2021,1,60.49706667
25/11/2021,2,36.46133333
25/11/2021,3,18.821
25/11/2021,4,44.57713333
25/11/2021,5,-124.2229556
25/11/2021,6,-0.492511111
25/11/2021,7,-0.543844444
25/11/2021,8,-0.526733333
25/11/2021,9,44.3652
25/11/2021,10,41.57266667
25/11/2021,11,6.915333333
25/11/2021,12,-0.441177778
25/11/2021,13,39.40346667
25/11/2021,14,30.3028
25/11/2021,15,56.408
25/11/2021,16,118.6042
25/11/2021,17,126.7948
25/11/2021,18,91.62633333
25/11/2021,19,51.83273333
25/11/2021,20,67.31633333
25/11/2021,21,37.1096
25/11/2021,22,62.953
25/11/2021,23,56.09633333
25/11/2021,24,42.09626667
25/11/2021,25,71.08126667
25/11/2021,26,39.41593333
25/11/2021,27,-118.5591778
25/11/2021,28,-81.51362222
25/11/2021,29,54.30113333
25/11/2021,30,95.47853333
25/11/2021,31,16.0534
25/11/2021,32,39.952
25/11/2021,33,97.61033333
25/11/2021,34,-235.2056222
25/11/2021,35,-204.6794
25/11/2021,36,-162.2438444
25/11/2021,37,-169.6358444
25/11/2021,38,52.7054
25/11/2021,39,89.22026667
25/11/2021,40,-90.95895556
25/11/2021,41,-71.11006667
25/11/2021,42,-69.46911111
25/11/2021,43,-181.3569556
25/11/2021,44,67.9272
25/11/2021,45,-44.22851111
25/11/2021,46,48.22986667
25/11/2021,47,45.43733333
25/11/2021,48,33.033
26/11/2021,1,26.31346667
26/11/2021,2,23.683
26/11/2021,3,28.358
26/11/2021,4,-29.05095556
26/11/2021,5,-37.29851111
26/11/2021,6,-1.382288889
26/11/2021,7,-0.441177778
26/11/2021,8,-0.4754
26/11/2021,9,-0.851844444
26/11/2021,10,-88.11851111
26/11/2021,11,78.9602
26/11/2021,12,50.4988
26/11/2021,13,-0.030511111
26/11/2021,14,-42.02117778
26/11/2021,15,-14.57495556
26/11/2021,16,8.785333333
26/11/2021,17,47.29486667
26/11/2021,18,31.17546667
26/11/2021,19,12.30093333
26/11/2021,20,11.5654
26/11/2021,21,11.154
26/11/2021,22,16.3526
26/11/2021,23,22.46126667
26/11/2021,24,-133.5998444
26/11/2021,25,50.237
26/11/2021,26,45.96093333
26/11/2021,27,-0.458288889
26/11/2021,28,-0.389844444
26/11/2021,29,48.52906667
26/11/2021,30,61.74373333
26/11/2021,31,-290.5258444
26/11/2021,32,122.7805333
26/11/2021,33,93.8828
26/11/2021,34,62.00553333
26/11/2021,35,49.46406667
26/11/2021,36,65.6084
26/11/2021,37,88.43486667
26/11/2021,38,75.856
26/11/2021,39,62.579
26/11/2021,40,71.64226667
26/11/2021,41,92.89793333
26/11/2021,42,78.38673333
26/11/2021,43,31.37493333
26/11/2021,44,30.98846667
26/11/2021,45,37.30906667
26/11/2021,46,40.35093333
26/11/2021,47,28.40786667
26/11/2021,48,23.3838
27/11/2021,1,29.16833333
27/11/2021,2,24.5806
27/11/2021,3,14.4452
27/11/2021,4,28.8816
27/11/2021,5,26.79966667
27/11/2021,6,33.4818
27/11/2021,7,25.64026667
27/11/2021,8,24.08193333
27/11/2021,9,19.25733333
27/11/2021,10,14.2582
27/11/2021,11,19.9804
27/11/2021,12,26.42566667
27/11/2021,13,-91.6434
27/11/2021,14,-74.66917778
27/11/2021,15,-33.80784444
27/11/2021,16,-30.71073333
27/11/2021,17,64.1124
27/11/2021,18,84.3832
27/11/2021,19,81.5408
27/11/2021,20,66.64313333
27/11/2021,21,97.6976
27/11/2021,22,110.451
27/11/2021,23,24.3562
27/11/2021,24,29.75426667
27/11/2021,25,-73.91628889
27/11/2021,26,-34.30406667
27/11/2021,27,72.303
27/11/2021,28,72.88893333
27/11/2021,29,75.79366667
27/11/2021,30,71.7794
27/11/2021,31,61.73126667
27/11/2021,32,55.70986667
27/11/2021,33,37.00986667
27/11/2021,34,39.67773333
27/11/2021,35,30.35266667
27/11/2021,36,32.57173333
27/11/2021,37,29.94126667
27/11/2021,38,38.33133333
27/11/2021,39,29.9288
27/11/2021,40,5.818266667
27/11/2021,41,66.70546667
27/11/2021,42,48.09273333
27/11/2021,43,40.2512
27/11/2021,44,35.09
27/11/2021,45,31.93593333
27/11/2021,46,32.8834
27/11/2021,47,31.63673333
27/11/2021,48,30.95106667
28/11/2021,1,45.6742
28/11/2021,2,74.14806667
28/11/2021,3,70.5826
28/11/2021,4,81.21666667
28/11/2021,5,71.51884667
28/11/2021,6,75.295
28/11/2021,7,91.3396
28/11/2021,8,73.46115333
28/11/2021,9,-111.8345111
28/11/2021,10,116.6095333
28/11/2021,11,103.3325333
28/11/2021,12,75.5194
28/11/2021,13,110.5133333
28/11/2021,14,65.17206667
28/11/2021,15,131.6430867
28/11/2021,16,112.2960667
28/11/2021,17,41.46046667
28/11/2021,18,53.62793333
28/11/2021,19,7.551133333
28/11/2021,20,53.65286667
28/11/2021,21,92.686
28/11/2021,22,56.17113333
28/11/2021,23,79.8952
28/11/2021,24,88.2354
28/11/2021,25,90.16773333
28/11/2021,26,83.5604
28/11/2021,27,46.1978
28/11/2021,28,52.68046667
28/11/2021,29,72.677
28/11/2021,30,-185.2925111
28/11/2021,31,36.26186667
28/11/2021,32,3.8366
28/11/2021,33,47.058
28/11/2021,34,46.52193333
28/11/2021,35,24.48086667
28/11/2021,36,62.92806667
28/11/2021,37,71.4802
28/11/2021,38,20.8032
28/11/2021,39,-135.2938444
28/11/2021,40,-147.5454
28/11/2021,41,-183.4616222
28/11/2021,42,58.41513333
28/11/2021,43,122.41152
28/11/2021,44,102.2105333
28/11/2021,45,72.65206667
28/11/2021,46,66.40626667
28/11/2021,47,59.48726667
28/11/2021,48,14.58233333
29/11/2021,1,-144.9102889
29/11/2021,2,62.64133333
29/11/2021,3,72.51493333
29/11/2021,4,73.9486
29/11/2021,5,28.12113333
29/11/2021,6,27.3856
29/11/2021,7,25.0668
29/11/2021,8,30.5646
29/11/2021,9,30.80146667
29/11/2021,10,31.88606667
29/11/2021,11,0.191933333
29/11/2021,12,-30.21451111
29/11/2021,13,-25.69717778
29/11/2021,14,46.4596
29/11/2021,15,-40.87473333
29/11/2021,16,49.6012
29/11/2021,17,188.8289333
29/11/2021,18,308.7707333
29/11/2021,19,397.9074
29/11/2021,20,561.5199333
29/11/2021,21,302.3005333
29/11/2021,22,268.9148
29/11/2021,23,18.99553333
29/11/2021,24,39.97693333
29/11/2021,25,36.07486667
29/11/2021,26,33.6688
29/11/2021,27,50.77306667
29/11/2021,28,265.1872667
29/11/2021,29,45.4124
29/11/2021,30,25.8522
29/11/2021,31,-32.86673333
29/11/2021,32,12.00173333
29/11/2021,33,-376.4578444
29/11/2021,34,-386.6218444
29/11/2021,35,-381.2831778
29/11/2021,36,-361.1947333
29/11/2021,37,3.6826
29/11/2021,38,-239.7742889
29/11/2021,39,44.16573333
29/11/2021,40,70.10886667
29/11/2021,41,76.417
29/11/2021,42,46.52193333
29/11/2021,43,46.95826667
29/11/2021,44,-70.56251111
29/11/2021,45,-63.42717778
29/11/2021,46,-191.4354
29/11/2021,47,-48.40362222
29/11/2021,48,-26.79228889
30/11/2021,1,-47.61651111
30/11/2021,2,138.1394667
30/11/2021,3,87.06353333
30/11/2021,4,85.55506667
30/11/2021,5,-102.3036222
30/11/2021,6,131.9809333
30/11/2021,7,-1.330955556
30/11/2021,8,0.859266667
30/11/2021,9,-20.1874
30/11/2021,10,-18.86984444
30/11/2021,11,138.4386667
30/11/2021,12,108.7056667
30/11/2021,13,68.58793333
30/11/2021,14,123.8526667
30/11/2021,15,26.23866667
30/11/2021,16,-62.19517778
30/11/2021,17,-27.23717778
30/11/2021,18,-21.33384444
30/11/2021,19,108.8440467
30/11/2021,20,116.6968
30/11/2021,21,14.83166667
30/11/2021,22,-65.51473333
30/11/2021,23,120.0503333
30/11/2021,24,-106.6840667
30/11/2021,25,-104.2714
30/11/2021,26,115.3379333
30/11/2021,27,105.1589
30/11/2021,28,85.79193333
30/11/2021,29,60.62173333
30/11/2021,30,-162.1582889
30/11/2021,31,61.65646667
30/11/2021,32,68.937
30/11/2021,33,91.7136
30/11/2021,34,41.8594
30/11/2021,35,32.38473333
30/11/2021,36,17.26266667
30/11/2021,37,-213.3034
30/11/2021,38,-148.4694
30/11/2021,39,-58.96117778
30/11/2021,40,135.7708
30/11/2021,41,28.53253333
30/11/2021,42,-61.64762222
30/11/2021,43,-35.03984444
30/11/2021,44,-33.68806667
30/11/2021,45,-35.29651111
30/11/2021,46,67.37866667
30/11/2021,47,21.71326667
30/11/2021,48,-142.4634
01/12/2021,1,133.3398
01/12/2021,2,70.3956
01/12/2021,3,60.79626667
01/12/2021,4,93.75813333
01/12/2021,5,-41.95273333
01/12/2021,6,-45.63162222
01/12/2021,7,-6.104955556
01/12/2021,8,4.863266667
01/12/2021,9,-25.23517778
01/12/2021,10,18.69633333
01/12/2021,11,27.9466
01/12/2021,12,100.5026
01/12/2021,13,-67.87606667
01/12/2021,14,71.86666667
01/12/2021,15,-81.70184444
01/12/2021,16,-48.48917778
01/12/2021,17,-84.2514
01/12/2021,18,88.9834
01/12/2021,19,36.93506667
01/12/2021,20,-162.9967333
01/12/2021,21,-109.2336222
01/12/2021,22,-109.5587333
01/12/2021,23,-96.40028889
01/12/2021,24,86.83913333
01/12/2021,25,65.4962
01/12/2021,26,56.7446
01/12/2021,27,57.40533333
01/12/2021,28,-107.5738444
01/12/2021,29,80.43126667
01/12/2021,30,93.94513333
01/12/2021,31,73.71173333
01/12/2021,32,67.7402
01/12/2021,33,71.41786667
01/12/2021,34,79.28433333
01/12/2021,35,58.1284
01/12/2021,36,63.27713333
01/12/2021,37,86.9638
01/12/2021,38,92.02526667
01/12/2021,39,70.68233333
01/12/2021,40,-115.9925111
01/12/2021,41,-113.3402889
01/12/2021,42,-88.52917778
01/12/2021,43,-99.56584444
01/12/2021,44,-301.0491778
01/12/2021,45,85.64233333
01/12/2021,46,66.36886667
01/12/2021,47,27.6848
01/12/2021,48,42.13366667
02/12/2021,1,45.10073333
02/12/2021,2,30.0036
02/12/2021,3,27.22353333
02/12/2021,4,24.94213333
02/12/2021,5,17.5868
02/12/2021,6,15.72178667
02/12/2021,7,36.34913333
02/12/2021,8,44.67686667
02/12/2021,9,41.79706667
02/12/2021,10,54.41333333
02/12/2021,11,29.80413333
02/12/2021,12,42.54506667
02/12/2021,13,53.76506667
02/12/2021,14,73.30033333
02/12/2021,15,-42.29495556
02/12/2021,16,93.98253333
02/12/2021,17,113.5427333
02/12/2021,18,64.3368
02/12/2021,19,54.55046667
02/12/2021,20,84.43306667
02/12/2021,21,43.49253333
02/12/2021,22,43.9538
02/12/2021,23,14.707
02/12/2021,24,14.2208
02/12/2021,25,1.047488889
02/12/2021,26,7.04
02/12/2021,27,4.1446
02/12/2021,28,575.4576667
02/12/2021,29,35.9128
02/12/2021,30,37.02233333
02/12/2021,31,48.3296
02/12/2021,32,41.12386667
02/12/2021,33,121.3967333
02/12/2021,34,82.08933333
02/12/2021,35,-473.1185111
02/12/2021,36,-449.0945111
02/12/2021,37,-478.4571778
02/12/2021,38,-368.6380667
02/12/2021,39,184.7274
02/12/2021,40,118.0930667
02/12/2021,41,11.3784
02/12/2021,42,49.62613333
02/12/2021,43,139.5482
02/12/2021,44,24.49333333
02/12/2021,45,14.60726667
02/12/2021,46,-93.55984444
02/12/2021,47,52.9672
02/12/2021,48,69.59773333
03/12/2021,1,40.46313333
03/12/2021,2,141.3184667
03/12/2021,3,17.87353333
03/12/2021,4,24.97953333
03/12/2021,5,18.01066667
03/12/2021,6,41.95913333
03/12/2021,7,-111.5094
03/12/2021,8,-53.40006667
03/12/2021,9,-214.4327333
03/12/2021,10,-87.21162222
03/12/2021,11,-41.64473333
03/12/2021,12,150.4066667
03/12/2021,13,17.42473333
03/12/2021,14,100.166
03/12/2021,15,70.12133333
03/12/2021,16,65.92006667
03/12/2021,17,51.36523333
03/12/2021,18,40.83713333
03/12/2021,19,-95.28806667
03/12/2021,20,-85.05562222
03/12/2021,21,-47.83895556
03/12/2021,22,-22.70273333
03/12/2021,23,-88.37517778
03/12/2021,24,-248.8774
03/12/2021,25,80.44373333
03/12/2021,26,64.19966667
03/12/2021,27,-164.7249556
03/12/2021,28,96.5008
03/12/2021,29,103.5195333
03/12/2021,30,2265.301867
03/12/2021,31,-437.6300667
03/12/2021,32,-411.2276222
03/12/2021,33,-467.5231778
03/12/2021,34,-778.7571778
03/12/2021,35,-1448.8454
03/12/2021,36,-1110.3534
03/12/2021,37,-749.9249556
03/12/2021,38,-627.1185111
03/12/2021,39,-448.5640667
03/12/2021,40,-241.0234
03/12/2021,41,26.87446667
03/12/2021,42,-168.4209556
03/12/2021,43,84.54526667
03/12/2021,44,39.62786667
03/12/2021,45,65.05986667
03/12/2021,46,29.16833333
03/12/2021,47,-53.77651111
03/12/2021,48,87.08846667
04/12/2021,1,71.39293333
04/12/2021,2,67.91473333
04/12/2021,3,91.25233333
04/12/2021,4,96.22653333
04/12/2021,5,93.3966
04/12/2021,6,95.59073333
04/12/2021,7,119.0904
04/12/2021,8,98.109
04/12/2021,9,103.0707333
04/12/2021,10,103.8436667
04/12/2021,11,292.776
04/12/2021,12,174.3426667
04/12/2021,13,174.3426667
04/12/2021,14,292.776
04/12/2021,15,61.25753333
04/12/2021,16,32.27253333
04/12/2021,17,59.8114
04/12/2021,18,44.90126667
04/12/2021,19,40.23873333
04/12/2021,20,-102.7314
04/12/2021,21,-90.13762222
04/12/2021,22,-47.34273333
04/12/2021,23,-36.27184444
04/12/2021,24,-28.64028889
04/12/2021,25,-27.37406667
04/12/2021,26,-18.54473333
04/12/2021,27,-149.8725111
04/12/2021,28,-12.69273333
04/12/2021,29,-8.312288889
04/12/2021,30,-0.441177778
04/12/2021,31,-20.56384444
04/12/2021,32,-22.37762222
04/12/2021,33,-27.63073333
04/12/2021,34,-173.1436222
04/12/2021,35,-96.45162222
04/12/2021,36,-48.02717778
04/12/2021,37,-57.42117778
04/12/2021,38,-46.76095556
04/12/2021,39,-45.03273333
04/12/2021,40,-46.57273333
04/12/2021,41,-238.4704222
04/12/2021,42,-33.79073333
04/12/2021,43,-16.09784444
04/12/2021,44,-24.60206667
04/12/2021,45,-24.9614
04/12/2021,46,-224.0662889
04/12/2021,47,57.343
04/12/2021,48,-6.310288889
05/12/2021,1,-46.3674
05/12/2021,2,-76.7054
05/12/2021,3,-104.0660667
05/12/2021,4,101.9487333
05/12/2021,5,-237.9434
05/12/2021,6,-0.441177778
05/12/2021,7,-0.441177778
05/12/2021,8,-0.441177778
05/12/2021,9,-11.54628889
05/12/2021,10,-70.06628889
05/12/2021,11,-329.2996222
05/12/2021,12,-299.5776222
05/12/2021,13,140.4458
05/12/2021,14,94.34406667
05/12/2021,15,37.4088
05/12/2021,16,4.332822222
05/12/2021,17,33.26986667
05/12/2021,18,19.4942
05/12/2021,19,31.9858
05/12/2021,20,38.3438
05/12/2021,21,75.45706667
05/12/2021,22,78.07506667
05/12/2021,23,66.89246667
05/12/2021,24,20.878
05/12/2021,25,-86.66406667
05/12/2021,26,-80.89762222
05/12/2021,27,-78.34806667
05/12/2021,28,-76.92784444
05/12/2021,29,35.47646667
05/12/2021,30,-75.07984444
05/12/2021,31,-102.7142889
05/12/2021,32,-156.7682889
05/12/2021,33,-120.6125111
05/12/2021,34,40.41326667
05/12/2021,35,21.8878
05/12/2021,36,17.83613333
05/12/2021,37,-167.3771778
05/12/2021,38,-160.0775778
05/12/2021,39,-74.8574
05/12/2021,40,-78.65606667
05/12/2021,41,64.72326667
05/12/2021,42,-65.82273333
05/12/2021,43,71.555
05/12/2021,44,-75.26806667
05/12/2021,45,-56.41162222
05/12/2021,46,-178.6534
05/12/2021,47,-31.4294
05/12/2021,48,-24.9614
06/12/2021,1,-293.3491778
06/12/2021,2,110.6255333
06/12/2021,3,62.94053333
06/12/2021,4,67.8898
06/12/2021,5,47.68133333
06/12/2021,6,56.39553333
06/12/2021,7,39.15413333
06/12/2021,8,-0.424066667
06/12/2021,9,-131.1700667
06/12/2021,10,-108.3096222
06/12/2021,11,7.850333333
06/12/2021,12,8.523533333
06/12/2021,13,10.0694
06/12/2021,14,29.106
06/12/2021,15,-121.1429556
06/12/2021,16,132.3549333
06/12/2021,17,112.5952667
06/12/2021,18,95.8276
06/12/2021,19,98.30846667
06/12/2021,20,86.63966667
06/12/2021,21,59.9984
06/12/2021,22,43.9538
06/12/2021,23,36.01253333
06/12/2021,24,44.9636
06/12/2021,25,36.9226
06/12/2021,26,36.53613333
06/12/2021,27,45.7864
06/12/2021,28,81.00473333
06/12/2021,29,91.96293333
06/12/2021,30,64.01266667
06/12/2021,31,69.59773333
06/12/2021,32,133.6888667
06/12/2021,33,5.0686
06/12/2021,34,93.7332
06/12/2021,35,33.00806667
06/12/2021,36,100.2283333
06/12/2021,37,29.4052
06/12/2021,38,-145.0642889
06/12/2021,39,53.40353333
06/12/2021,40,106.0253333
06/12/2021,41,-113.9905111
06/12/2021,42,40.37586667
06/12/2021,43,46.35986667
06/12/2021,44,-150.0094
06/12/2021,45,28.07126667
06/12/2021,46,-117.8747333
06/12/2021,47,-18.42495556
06/12/2021,48,-6.532733333
07/12/2021,1,9.072066667
07/12/2021,2,67.9646
07/12/2021,3,108.8303333
07/12/2021,4,150.0326667
07/12/2021,5,82.31373333
07/12/2021,6,55.16133333
07/12/2021,7,59.72413333
07/12/2021,8,42.3082
07/12/2021,9,38.269
07/12/2021,10,-124.2400667
07/12/2021,11,-200.1791778
07/12/2021,12,-136.9707333
07/12/2021,13,-77.06473333
07/12/2021,14,-113.3574
07/12/2021,15,-23.30162222
07/12/2021,16,-49.65273333
07/12/2021,17,82.1766
07/12/2021,18,85.86673333
07/12/2021,19,107.5836667
07/12/2021,20,-78.60473333
07/12/2021,21,-59.62851111
07/12/2021,22,-32.52451111
07/12/2021,23,-24.67051111
07/12/2021,24,114.4902
07/12/2021,25,82.4758
07/12/2021,26,82.56306667
07/12/2021,27,84.084
07/12/2021,28,75.12046667
07/12/2021,29,72.10353333
07/12/2021,30,71.2558
07/12/2021,31,-10.05762222
07/12/2021,32,-55.23095556
07/12/2021,33,30.57706667
07/12/2021,34,46.97073333
07/12/2021,35,87.87386667
07/12/2021,36,48.65373333
07/12/2021,37,45.05086667
07/12/2021,38,65.52113333
07/12/2021,39,79.15966667
07/12/2021,40,57.1186
07/12/2021,41,39.22893333
07/12/2021,42,54.03933333
07/12/2021,43,-72.46184444
07/12/2021,44,-13.29162222
07/12/2021,45,80.29413333
07/12/2021,46,101.101
07/12/2021,47,96.30133333
07/12/2021,48,-40.87473333
08/12/2021,1,-160.3787333
08/12/2021,2,-94.07317778
08/12/2021,3,-192.5989556
08/12/2021,4,-44.22851111
08/12/2021,5,105.9754667
08/12/2021,6,-135.7387333
08/12/2021,7,-39.71117778
08/12/2021,8,-36.11784444
08/12/2021,9,148.1626667
08/12/2021,10,118.2676
08/12/2021,11,-211.5067333
08/12/2021,12,-175.6931778
08/12/2021,13,27.03653333
08/12/2021,14,-119.1751778
08/12/2021,15,-31.4294
08/12/2021,16,51.08473333
08/12/2021,17,57.28066667
08/12/2021,18,54.351
08/12/2021,19,40.11406667
08/12/2021,20,43.64213333
08/12/2021,21,44.8888
08/12/2021,22,44.75166667
08/12/2021,23,26.68746667
08/12/2021,24,10.2938
08/12/2021,25,-122.7342889
08/12/2021,26,23.39626667
08/12/2021,27,39.37853333
08/12/2021,28,18.5218
08/12/2021,29,23.7578
08/12/2021,30,21.78806667
08/12/2021,31,-6.618288889
08/12/2021,32,30.73913333
08/12/2021,33,12.276
08/12/2021,34,-170.2518444
08/12/2021,35,-189.6900667
08/12/2021,36,124.2017333
08/12/2021,37,130.3228667
08/12/2021,38,-202.1982889
08/12/2021,39,45.68666667
08/12/2021,40,20.32946667
08/12/2021,41,64.08746667
08/12/2021,42,18.45946667
08/12/2021,43,44.2904
08/12/2021,44,-73.03164444
08/12/2021,45,-67.97873333
08/12/2021,46,-68.83428889
08/12/2021,47,-56.5314
08/12/2021,48,7.663333333
09/12/2021,1,167.1032733
09/12/2021,2,113.5676667
09/12/2021,3,79.04746667
09/12/2021,4,99.3806
09/12/2021,5,-58.05428889
09/12/2021,6,-45.22095556
09/12/2021,7,119.1901333
09/12/2021,8,77.42181333
09/12/2021,9,80.20686667
09/12/2021,10,82.94953333
09/12/2021,11,129.9114667
09/12/2021,12,60.6342
09/12/2021,13,15.268
09/12/2021,14,82.23893333
09/12/2021,15,61.17026667
09/12/2021,16,-6.9434
09/12/2021,17,-186.3020667
09/12/2021,18,-208.1529556
09/12/2021,19,29.60466667
09/12/2021,20,31.6118
09/12/2021,21,54.47566667
09/12/2021,22,36.5486
09/12/2021,23,34.03033333
09/12/2021,24,-179.0127333
09/12/2021,25,-167.9247333
09/12/2021,26,-179.3720667
09/12/2021,27,-166.4189556
09/12/2021,28,-175.4194
09/12/2021,29,-181.9558444
09/12/2021,30,51.34653333
09/12/2021,31,-142.4805111
09/12/2021,32,-163.5956222
09/12/2021,33,-144.3114
09/12/2021,34,-162.5347333
09/12/2021,35,-131.4096222
09/12/2021,36,-134.9174
09/12/2021,37,121.4092
09/12/2021,38,56.32073333
09/12/2021,39,37.42126667
09/12/2021,40,-67.82473333
09/12/2021,41,-43.40717778
09/12/2021,42,-39.72828889
09/12/2021,43,-30.57384444
09/12/2021,44,73.73666667
09/12/2021,45,56.34566667
09/12/2021,46,58.47746667
09/12/2021,47,145.9934667
09/12/2021,48,162.3248
10/12/2021,1,145.607
10/12/2021,2,162.998
10/12/2021,3,180.015
10/12/2021,4,76.62893333
10/12/2021,5,91.50166667
10/12/2021,6,92.0128
10/12/2021,7,74.3974
10/12/2021,8,73.10086667
10/12/2021,9,99.20606667
10/12/2021,10,111.7724667
10/12/2021,11,58.00373333
10/12/2021,12,59.4
10/12/2021,13,35.22713333
10/12/2021,14,-78.45073333
10/12/2021,15,16.1656
10/12/2021,16,24.63046667
10/12/2021,17,39.34113333
10/12/2021,18,79.8952
10/12/2021,19,92.73586667
10/12/2021,20,-71.67473333
